userId,resId,X
17710,4804,0.94
24859,4804,0.78
24753,4804,0.67
24753,4804,0.75
24753,4804,0.67
17103,4804,0.79
17103,4804,0.82
6541,4804,0.79
18579,4804,0.66
24753,4804,0.52
27772,4804,0.71
20191,4804,0.7
27772,4804,0.77
4440,4804,0.74
14615,4804,0.72
20350,4804,0.83
14401,4804,0.8
20655,4804,0.81
1153,4804,0.84
24753,4804,0.74
31737,11152,0.84
31737,11152,0.73
5407,7027,0.79
24753,7027,0.77
28218,7027,0.81
6541,7027,0.85
12410,670,0.92
14993,670,0.61
18950,670,0.85
28218,670,0.71
13812,670,0.81
14615,670,0.83
14615,670,0.78
13812,670,0.84
31377,10731,0.86
31377,10731,0.87
17005,10731,0.66
17005,10352,0.64
652,10352,0.66
10258,10352,0.84
17005,5985,0.69
21577,5985,0.61
14479,5985,0.8
18950,5985,0.6
18950,5985,0.84
18579,5985,0.78
31905,5985,0.84
21120,5985,0.73
17103,5985,0.83
18950,5985,0.8
20655,5985,0.8
14472,5985,0.65
6541,5985,0.72
28145,3040,0.73
12509,3040,0.74
652,9377,0.77
652,9377,0.69
652,9377,0.84
652,9377,0.84
652,9377,0.7
14993,9377,0.82
652,9377,0.88
6738,9377,0.89
17103,9377,0.87
14315,2,0.57
17710,2,0.8
31737,2,0.81
17005,2672,0.8
17005,2672,0.8
9890,2672,0.75
652,2672,0.82
13259,2672,0.7
12410,2672,0.89
652,2672,0.88
652,2672,0.89
17710,2672,0.93
14315,2672,0.77
18334,2672,0.81
17645,2672,0.46
4762,2672,0.82
29222,2672,0.88
29222,2672,0.88
25698,2672,0.85
27772,2672,0.79
24753,2672,0.64
13745,2672,0.75
16282,2672,0.79
31905,2672,0.75
30446,2672,0.79
3911,6696,0.79
12410,6696,0.81
17710,6696,0.74
16116,6696,0.8
4440,6696,0.69
