id_user,id_res,X,userId,resId
hdtuan93,241573,0.68,13356,3348
hdtuan93,241573,0.81,13356,3348
hdtuan.agp,241573,0.7,13355,3348
hdtuan93,241573,0.75,13356,3348
toan113208,720636,0.8,28853,8131
Catherine_le,720636,0.69,664,8131
Catherine_le,720636,0.74,664,8131
buutung5289,720636,0.85,4337,8131
hdtuan93,720636,0.78,13356,8131
hdtuan93,736655,0.71,13356,8558
minhphuongtran0603,628421,0.83,19573,5621
minhphuongtran0603,628421,0.81,19573,5621
foodee_f566760f,628421,0.85,9721,5621
minhphuongtran0603,628421,0.7,19573,5621
nguyenthuytrucanh,628421,0.91,22056,5621
michelcuong,628421,0.81,19252,5621
Maiquangthuan,82808,0.97,1372,9930
machthuy1959,765599,0.87,18696,9188
maivosonnguyen,765599,0.48,18920,9188
NguyenLai,765599,0.8,1584,9188
boiceledinh1995,102618,0.55,4038,274
NgocAnh899,102618,0.27,1540,274
paphanhh,102618,0.38,23550,274
quocviet1294,102618,0.81,25270,274
hdtuan93,102618,0.84,13356,274
ivy.mouse.ivy,102618,0.94,15478,274
hdtuan93,102618,0.8,13356,274
hdtuan93,102618,0.84,13356,274
hothi_thuyduy,102618,0.87,14631,274
hdtuan93,102618,0.8,13356,274
foodee_ygyuvbih,102618,0.57,12029,274
hdtuan93,102618,0.61,13356,274
apple_wie_denny,102618,0.68,3119,274
foodee_ygyuvbih,102618,0.79,12029,274
huyhong6306,102618,0.47,15096,274
michelcuong,102618,0.69,19252,274
chivienphan0201,102618,0.84,4926,274
ttbms,102618,0.75,30197,274
nguyenngocha1995,102618,0.74,21805,274
mr.chanlee78,102618,0.71,19964,274
foodee_62249c38,768310,0.84,8084,9234
hdtuan93,203491,0.68,13356,2337
ttbms,203491,0.85,30197,2337
anhienm1232901,213377,0.74,2795,2659
Catherine_le,689887,0.59,664,7292
trung02021996,689887,0.76,30048,7292
hdtuan93,689887,0.8,13356,7292
hdtuan93,689887,0.68,13356,7292
panda1983,237499,0.86,23534,3234
phanquynh1983,237499,0.88,24046,3234
quynhquynh_9696,237499,0.75,25444,3234
hdtuan93,237499,0.83,13356,3234
phuonglam14055459,83188,0.83,24529,9937
thanhmaibui,83188,0.8,27122,9937
Myvan1529,83188,0.8,1489,9937
Lienlongxuyen82,222111,0.65,1287,2828
ttbms,35834,0.69,30197,5147
ttbms,35834,0.52,30197,5147
thanhmaibui,122600,0.69,27122,622
lamthikimthu,636846,0.97,16942,5889
Hangnguyen24788,26750,0.93,931,3983
lee_san_oc,26750,0.18,17209,3983
le.mai0307,26750,0.97,17099,3983
lbmai1410,26750,0.72,17085,3983
michelcuong,26750,0.71,19252,3983
boy_maiyeu25,26750,0.66,4139,3983
anhienm1232901,26750,0.49,2795,3983
thuytran0170,26750,0.86,28420,3983
thuytran0170,26750,0.83,28420,3983
hettjn_vjem,26750,0.54,13480,3983
Myvan1529,26750,0.64,1489,3983
tientran1802,26750,0.61,28589,3983
my_shine_moon_2007,26750,0.76,20156,3983
mr.chanlee78,26750,0.66,19964,3983
taysungmientay,26750,0.69,26795,3983
lannhii1310,264767,0.31,17027,3900
MongThy,264767,0.61,1457,3900
hdtuan93,264767,0.81,13356,3900
nguyenthuytrucanh,264767,0.68,22056,3900
nghia.chauphu,264767,0.87,20809,3900
foodyuser_19637fb2,264767,0.52,12216,3900
michelcuong,664297,0.73,19252,6661
hmtuandst,178360,0.78,13712,1778
baprangbo_1176,719741,0.81,3503,8094
huyhong6306,719741,0.8,15096,8094
baprangbo_1176,719741,0.83,3503,8094
huyhong6306,719741,0.8,15096,8094
nghia.chauphu,148546,0.79,20809,1108
peni_nini,148546,0.73,23664,1108
hdtuan93,166068,0.84,13356,1480
hdtuan.agp,166068,0.72,13355,1480
hdtuan93,166068,0.76,13356,1480
ttbms,166068,0.76,30197,1480
ttbms,166068,0.77,30197,1480
ttbms,166068,0.74,30197,1480
ttbms,166068,0.73,30197,1480
ttbms,166068,0.79,30197,1480
ttbms,166068,0.68,30197,1480
ttbms,166068,0.68,30197,1480
hongchau0909,166068,0.84,14433,1480
ttbms,166068,0.75,30197,1480
hdtuan93,708663,0.82,13356,7741
hdtuan93,708663,0.85,13356,7741
hdtuan93,708663,0.84,13356,7741
tientien511,26572,0.75,28585,3932
foodee_zqil6m3b,26572,0.07,12183,3932
nucuoithienthan_f4,26572,0.28,23276,3932
kopehuynh,26572,0.21,16691,3932
hdtuan93,26572,0.77,13356,3932
tocmay1072008,26572,0.87,28873,3932
hdtuan.agp,26572,0.74,13355,3932
michelcuong,26572,0.75,19252,3932
dungquach2608,26572,0.75,6583,3932
boy_maiyeu25,26572,0.78,4139,3932
0971159089,26572,0.77,303,3932
kimthanhnguyenhuu,26572,0.67,16555,3932
quangtin3281,26572,0.76,25135,3932
thanh.silentkeeper,26572,0.73,26978,3932
buutung5289,26572,0.83,4337,3932
huyhong6306,737201,0.77,15096,8575
hdtuan93,276587,0.78,13356,4208
hdtuan93,276587,0.79,13356,4208
duc_nam696,276587,0.59,6454,4208
hdtuan93,246681,0.79,13356,3477
baprangbo_1176,720078,0.81,3503,8107
huyhong6306,720078,0.82,15096,8107
huyhong6306,720078,0.83,15096,8107
hdtuan93,674868,0.82,13356,6948
hdtuan93,674868,0.75,13356,6948
hdtuan93,674868,0.77,13356,6948
hdtuan.agp,674868,0.79,13355,6948
hdtuan93,674868,0.87,13356,6948
fattysuna,175422,0.73,7026,1712
meoiumeomap,175422,0.63,19168,1712
nguyen_nho,245640,0.29,21459,3458
hdtuan93,245640,0.8,13356,3458
hdtuan93,245640,0.88,13356,3458
hdtuan.agp,245640,0.81,13355,3458
hdtuan93,245640,0.86,13356,3458
rongmuaxuan,79723,0.86,25655,9791
xunla,698205,0.99,31936,7477
hdtuan.agp,698205,0.74,13355,7477
hdtuan93,698205,0.81,13356,7477
hdtuan93,246326,0.76,13356,3469
hdtuan.agp,246326,0.79,13355,3469
xtung.ngo,246326,0.87,31859,3469
mr_noname1997,246326,0.76,19989,3469
le.phuongquyen.9,246326,0.89,17105,3469
nancy_crazy97,246326,0.61,20484,3469
foodee_1o22helm,315531,0.71,7372,4979
thienthan_bongdem_lx2000,315531,0.74,27667,4979
hdtuan.agp,315531,0.72,13355,4979
linhlilom347,315531,0.53,17844,4979
hdtuan93,315531,0.75,13356,4979
nguyenthuytrucanh,315531,0.7,22056,4979
nguyenthuytrucanh,315531,0.77,22056,4979
ttbms,315531,0.55,30197,4979
Catherine_le,774556,0.78,664,9399
hdtuan93,653335,0.78,13356,6262
hdtuan93,653335,0.78,13356,6262
hdtuan93,653335,0.87,13356,6262
huyhoang09101996,653335,0.82,15092,6262
huyhong6306,653335,0.84,15096,6262
hdtuan93,653335,0.82,13356,6262
hdtuan.agp,653335,0.82,13355,6262
huyhoang09101996,653335,0.8,15092,6262
huyhong6306,653335,0.83,15096,6262
hdtuan93,653335,0.88,13356,6262
huyhoang09101996,653335,0.83,15092,6262
huyhong6306,653335,0.81,15096,6262
hdtuan93,653335,0.76,13356,6262
danghuynhhoa,653335,0.55,5620,6262
lamthikimthu,653335,0.84,16942,6262
Myvan1529,85518,0.68,1489,10020
leekenpark,212700,0.92,17218,2639
ngoisaous,212700,0.77,21272,2639
foodee_zkpo4y61,212700,0.26,12166,2639
hdtuan93,212700,0.82,13356,2639
ducmanhnguyen1987,212700,0.54,6491,2639
hdtuan93,212700,0.83,13356,2639
phuongnhiyixing,212700,0.64,24586,2639
hdtuan93,212700,0.6,13356,2639
hdtuan93,212700,0.73,13356,2639
tran.haiyen.1992,212700,0.84,29120,2639
lamthikimthu,212700,0.83,16942,2639
ngthai11sh,212700,0.79,21349,2639
ttbms,212700,0.59,30197,2639
khanhnguyen1189,212700,0.79,16142,2639
lamtran8696,212700,0.62,16948,2639
ttbms,212700,0.77,30197,2639
0971159089,212700,0.75,303,2639
ttbms,212700,0.71,30197,2639
nguyentrananhvu180593,212700,0.84,22075,2639
pesuaanh,212700,0.76,23695,2639
nghia.chauphu,212700,0.8,20809,2639
cactus131162,212700,0.67,4371,2639
ronswift,212700,0.81,25661,2639
hdtuan93,720647,0.74,13356,8133
thanhtung88ag,693618,0.27,27302,7374
hdtuan.agp,693618,0.78,13355,7374
hdtuan93,693618,0.73,13356,7374
suminhon16,863518,0.83,26435,10102
hwahwa.hoahoa,863518,0.73,15295,10102
michelcuong,244509,0.73,19252,3423
Nguyenphuong912,276557,0.38,1601,4207
justices_03,276557,0.71,15777,4207
foodee_zebd33m6,276557,0.14,12141,4207
duyenho1594,276557,0.76,6744,4207
hdtuan93,276557,0.85,13356,4207
hdtuan93,276557,0.73,13356,4207
hdtuan93,276557,0.82,13356,4207
hdtuan93,276557,0.79,13356,4207
lamthikimthu,276557,0.83,16942,4207
nghia.chauphu,276557,0.88,20809,4207
ttbms,276557,0.62,30197,4207
ngocan.ngo.5,284998,0.49,20952,4433
hunghunter23,284998,0.63,14769,4433
lamthikimthu,284998,0.79,16942,4433
minhbo1992,284998,0.81,19414,4433
Myvan1529,284998,0.83,1489,4433
huyhong6306,739236,0.85,15096,8644
nghong7735,987604,0.93,20854,11196
hiduynl,987604,0.87,13517,11196
vithnginh,987604,0.92,31143,11196
hulinhtrnth,987604,0.89,14742,11196
thichihth,987604,0.95,27586,11196
thanhphngtrn505479873,987604,0.92,27175,11196
foodee_cmibto6b,987604,0.92,9271,11196
mhip8956,987604,0.95,19219,11196
tlyvth,987604,0.85,28786,11196
nhlinhl628597004,987604,0.89,22640,11196
xunynngth,987604,0.89,31950,11196
thymaith507378691,987604,0.92,28473,11196
dinvphanth,987604,0.85,6127,11196
nhiuyn355729715,987604,0.92,22634,11196
peteked285,987604,0.9,23700,11196
nesafa3652,987604,0.95,20585,11196
humyl,987604,0.93,14743,11196
foodee_cmibto6b,987604,0.86,9271,11196
kajor82487,987604,0.85,15819,11196
limit54366,987604,0.92,17682,11196
nghing1978751583,987604,0.97,20840,11196
gianhil,987604,0.97,12573,11196
anlinh1852173042,987604,0.97,2994,11196
nghihong6855,987604,0.9,20835,11196
nhltrn154107982,987604,0.94,22641,11196
hlinh1739776367,987604,0.89,13698,11196
foodee_o5vnrtgc,987604,0.95,10805,11196
foodee_o5vnrtgc,987604,0.97,10805,11196
foodee_ng640omj,987604,0.29,10708,11196
foodee_rpoxh28o,987604,0.92,11235,11196
nguynminh4961,987604,0.44,22265,11196
foodee_e6gdv5hc,987604,0.96,9551,11196
foodee_kq8pedu9,987604,0.97,10410,11196
foodee_edk58wnr,987604,0.83,9595,11196
foodee_edk58wnr,987604,0.84,9595,11196
foodee_c6piqdep,987604,0.81,9172,11196
foodee_c6piqdep,987604,0.9,9172,11196
foodee_b4idx4ot,987604,0.92,8975,11196
foodee_p5d4s2ju,987604,0.91,10918,11196
hdtuan93,190394,0.72,13356,2049
ttbms,190394,0.58,30197,2049
hdtuan93,716923,0.8,13356,7989
kidrock9x,171887,0.92,16328,1643
michelcuong,171887,0.8,19252,1643
foodee_xmqw5wz8,788500,0.5,11945,9666
thuuha999,788500,0.52,28193,9666
foodee_qx0tiq8d,788500,0.67,11143,9666
michelcuong,245597,0.8,19252,3457
duongngochongthi,255487,0.67,6658,3677
huyhong6306,730203,0.85,15096,8421
baprangbo_1176,730203,0.81,3503,8421
huyhong6306,730203,0.84,15096,8421
pinkdreampi,262743,0.07,24750,3854
hdtuan93,262743,0.77,13356,3854
myhanh311291,262743,0.63,20191,3854
tam2306,742582,0.99,26651,8700
phamphuongkhanh64,742582,0.89,23876,8700
nhathoang49,774726,0.99,22463,9405
hophuong7470,133778,0.49,14608,837
nqthi,133778,0.73,23162,837
hdtuan93,133778,0.79,13356,837
foodee_15bf93c7,133778,0.32,7274,837
huyhong6306,133778,0.81,15096,837
kimlien050520028814,133778,0.78,16501,837
vivi7029,133778,0.73,31160,837
hdtuan93,162533,0.77,13356,1390
huyhong6306,133778,0.79,15096,837
hdtuan93,162533,0.77,13356,1390
hdtuan93,162533,0.79,13356,1390
hdtuan93,162533,0.87,13356,1390
tranthuyhoanglinh,162533,0.75,29644,1390
phamngoc130498,162533,0.94,23854,1390
ttbms,162533,0.62,30197,1390
0971159089,162533,0.1,303,1390
ttbms,162533,0.74,30197,1390
ttbms,162533,0.84,30197,1390
huyhong6306,86732,0.83,15096,10152
huyhong6306,86732,0.84,15096,10152
hwahwa.hoahoa,716314,0.34,15295,7975
chyngdia108,716314,0.94,5070,7975
snora307,716314,0.41,26187,7975
hdtuan93,716314,0.83,13356,7975
nghia.chauphu,85432,0.87,20809,10005
nghia.chauphu,85432,0.8,20809,10005
Myvan1529,85432,0.75,1489,10005
thienvu.19,163844,0.29,27710,1425
khoathnh6589,163844,0.9,16255,1425
khoathnh6589,163844,0.8,16255,1425
nguynkimchu6373,163844,0.11,22256,1425
hdtuan93,163844,0.67,13356,1425
hdtuan93,163844,0.65,13356,1425
hdtuan.agp,163844,0.61,13355,1425
kenvinla,163844,0.6,15986,1425
thanhngoc3881,163844,0.32,27148,1425
shinichikudolxag,163844,0.59,26039,1425
thuyn1905,163844,0.51,28354,1425
jack.henry.92798072,163844,0.55,15492,1425
ngoinhachung218931,163844,0.61,21255,1425
tacke_flower95,163844,0.59,26605,1425
0971159089,163844,0.16,303,1425
nguyentrananhvu180593,163844,0.46,22075,1425
pesuaanh,163844,0.84,23695,1425
hongchau0909,163844,0.69,14433,1425
miecandie81297,163844,0.74,19271,1425
nghia.chauphu,163844,0.76,20809,1425
ttbms,163844,0.79,30197,1425
baprangbo_1176,711806,0.84,3503,7820
huyhong6306,711806,0.83,15096,7820
huyhong6306,711806,0.8,15096,7820
huyhong6306,711806,0.84,15096,7820
huyhong6306,711806,0.67,15096,7820
foodee_2d95e2ef,1003489,0.96,7494,49
hdtuan93,711654,0.64,13356,7811
hdtuan93,711654,0.72,13356,7811
hdtuan93,711654,0.78,13356,7811
yurile.0401,253292,0.31,32230,3627
foodee_b4wj9nr0,253292,0.27,8976,3627
foodee_sizplykc,253292,0.26,11324,3627
kimanh2072,253292,0.14,16437,3627
hoa.luu.754918,253292,0.92,13816,3627
duytrangle,253292,0.72,6814,3627
hdtuan93,253292,0.74,13356,3627
hdtuan93,253292,0.68,13356,3627
hdtuan93,253292,0.72,13356,3627
michelcuong,253292,0.31,19252,3627
Myvan1529,253292,0.78,1489,3627
hdtuan93,714456,0.77,13356,7918
hdtuan93,714456,0.72,13356,7918
hdtuan93,704110,0.8,13356,7628
foodee_8e4biaf0,50159,0.78,8525,5415
cv71990,50159,0.58,5514,5415
thutran1,50159,0.75,28171,5415
foodee_zm19olvs,50159,0.55,12168,5415
huiruoqi1995,50159,0.12,14740,5415
baby_cat442,50159,0.71,3229,5415
thaianh13489,50159,0.79,26883,5415
foodee_96697790,50159,0.87,8650,5415
bichbini,50159,0.15,3730,5415
special.world27112711,50159,0.45,26332,5415
meoumeome123,50159,0.21,19196,5415
nguyentaptoan,50159,0.26,21916,5415
anhth1348,50159,0.47,2891,5415
michelcuong,50159,0.64,19252,5415
michelcuong,50159,0.88,19252,5415
nguynhoiphng,50159,0.48,22244,5415
ronswift,50159,0.82,25661,5415
may_nguyen,50159,0.74,19065,5415
lovely_novice_007,50159,0.62,18281,5415
trngn7145,50159,0.89,29879,5415
ngohoa94,50159,0.57,21251,5415
Knockmeanfood,50159,0.81,1221,5415
amymap66,50159,0.73,2608,5415
Myvan1529,50159,0.75,1489,5415
nguyenthingochuyen_2003,50159,0.9,22004,5415
thienkhuc1994,50159,0.72,27637,5415
ashleyngo1991,50159,0.78,3157,5415
mr.chanlee78,50159,0.77,19964,5415
trucntt88,50159,0.72,30022,5415
hdtuan93,276511,0.79,13356,4203
hdtuan93,276511,0.63,13356,4203
hdtuan93,276511,0.75,13356,4203
thienthan_bongdem_lx2000,276511,0.8,27667,4203
huyhong6306,195549,0.85,15096,2162
baprangbo_1176,195549,0.85,3503,2162
nguyenthuytrucanh,195549,0.76,22056,2162
hunghunter23,195549,0.64,14769,2162
huyhong6306,195549,0.8,15096,2162
galaxynovar,195549,0.71,12380,2162
nguyenthituongvi.ydk37,195549,0.68,22031,2162
lamthikimthu,629616,0.67,16942,5642
michelcuong,629616,0.8,19252,5642
hdtuan93,85846,0.81,13356,10049
hdtuan93,85846,0.83,13356,10049
hdtuan93,85846,0.72,13356,10049
hdtuan93,85846,0.77,13356,10049
lamthikimthu,85846,0.79,16942,10049
huyhong6306,210771,0.84,15096,2557
baprangbo_1176,210771,0.79,3503,2557
huyhong6306,210771,0.79,15096,2557
huyhong6306,210771,0.8,15096,2557
huyhong6306,210771,0.85,15096,2557
huyhong6306,210771,0.77,15096,2557
cactus1551994,188787,0.43,4372,2009
maivosonnguyen,210771,0.87,18920,2557
huyhong6306,210771,0.72,15096,2557
huyhong6306,210771,0.76,15096,2557
Myvan1529,210771,0.66,1489,2557
cactus1551994,190447,0.67,4372,2053
minhphuongtran0603,751960,0.72,19573,8901
hdtuan93,798299,0.84,13356,9803
foodee_xmqw5wz8,239512,0.82,11945,3280
phuonglinh912,239512,0.3,24545,3280
kathypatra,239512,0.77,15864,3280
hdtuan93,239512,0.77,13356,3280
hdtuan93,239512,0.85,13356,3280
hdtuan.agp,239512,0.89,13355,3280
hdtuan93,239512,0.85,13356,3280
hdtuan93,239512,0.74,13356,3280
ttbms,239512,0.64,30197,3280
huyhong6306,742711,0.81,15096,8706
baprangbo_1176,725640,0.86,3503,8300
huyhong6306,725640,0.84,15096,8300
huyhong6306,725640,0.79,15096,8300
jiach,761736,0.85,15631,9095
jiach,761736,0.92,15631,9095
mr_noname1997,122537,0.82,19989,617
Myvan1529,122537,0.72,1489,617
phuong.nguyen2271996,122537,0.99,24414,617
tuanninhnguyen,133441,0.86,30307,829
baprangbo_1176,133441,0.85,3503,829
huyhong6306,133441,0.84,15096,829
huyhong6306,133441,0.82,15096,829
huyhong6306,133441,0.84,15096,829
huyhong6306,133441,0.73,15096,829
huyhong6306,133441,0.82,15096,829
huyhong6306,133441,0.83,15096,829
nguyenthuytrucanh,133441,0.83,22056,829
lamthikimthu,133441,0.66,16942,829
mr_noname1997,133441,0.75,19989,829
Myvan1529,133441,0.7,1489,829
ronswift,270947,0.78,25661,4069
phamphuongkhanh64,50319,0.21,23876,5417
michelcuong,50319,0.48,19252,5417
lylyarsenal,50319,0.75,18617,5417
bachhoanhunguyet,50319,0.73,3280,5417
foodee_p0wzvmzt,1015016,1.0,10909,148
hdtuan93,250861,0.84,13356,3559
michelcuong,250861,0.78,19252,3559
hdtuan93,875454,0.73,13356,10235
teppilin,691991,0.67,26844,7340
foodee_xmqw5wz8,798297,0.21,11945,9802
hdtuan93,798297,0.84,13356,9802
michelcuong,210050,0.72,19252,2493
cuuvihothotho,637077,0.75,5509,5897
cuuvihothotho,637077,0.79,5509,5897
cactus131162,637077,0.75,4371,5897
panda1983,197978,0.86,23534,2193
foodee_wpks9wxs,197978,0.94,11845,2193
tinysun169,197978,0.27,28737,2193
foodee_kary7qsa,197978,0.97,10355,2193
hdtuan93,197978,0.8,13356,2193
hdtuan93,197978,0.68,13356,2193
chyngdia108,197978,0.39,5070,2193
tranxuan_lx,197978,0.97,29694,2193
hdtuan93,197978,0.84,13356,2193
phanvyvy1697,197978,0.73,24087,2193
hdtuan93,197978,0.79,13356,2193
hdtuan.agp,197978,0.81,13355,2193
hdtuan93,197978,0.91,13356,2193
hdtuan93,197978,0.89,13356,2193
hdtuan93,197978,0.76,13356,2193
rubykim9495,197978,0.35,25718,2193
khaan2012,197978,0.3,16033,2193
nguyenthuytrucanh,197978,0.8,22056,2193
lamthikimthu,197978,0.8,16942,2193
lamtran8696,197978,0.71,16948,2193
ttbms,197978,0.68,30197,2193
eatran,197978,0.65,6838,2193
Myvan1529,197978,0.55,1489,2193
ngoisaous,879331,0.73,21272,10281
foodee_xmqw5wz8,879331,0.66,11945,10281
foodee_600r8j4w,879331,0.21,8075,10281
hdtuan93,193318,0.82,13356,2123
huyhong6306,193318,0.77,15096,2123
michelcuong,193318,0.78,19252,2123
vitlun_hamchoi,193318,0.78,31148,2123
ngcminh3698,86495,0.68,20764,10121
Myvan1529,662135,0.81,1489,6574
hdtuan93,232824,0.78,13356,3113
hongchau0909,232824,0.74,14433,3113
kwonzun612,86859,0.53,16782,10165
honguyenhonganh1712003,86859,0.52,14581,10165
seagull1995,86859,0.75,25953,10165
emzu,171230,0.36,6927,1632
hwahwa.hoahoa,171230,0.19,15295,1632
meo_map,171230,0.72,19137,1632
miharu.aki,171230,0.28,19282,1632
ngoctramsv.90,171230,0.08,21210,1632
maichanhtruc,171230,0.37,18764,1632
kimngaho14,171230,0.85,16514,1632
hangnga1595,171230,0.09,13063,1632
yenmy_2001,171230,0.74,32042,1632
hdtuan93,171230,0.74,13356,1632
phuongtruongquan,171230,0.38,24668,1632
lamthikimthu,171230,0.63,16942,1632
nguyenphuong9x,171230,0.64,21865,1632
hoangphuongdo93,171230,0.8,14177,1632
michelcuong,171230,0.6,19252,1632
januaryphuongdung,171230,0.67,15548,1632
minh0982808870,171230,0.64,19376,1632
thanhtruc2111,171230,0.64,27282,1632
duongngochongthi,171230,0.73,6658,1632
buivuaihien,171230,0.65,4288,1632
buivuaihien,171230,0.97,4288,1632
ttbms,171230,0.7,30197,1632
anhtrantcag87,104985,0.61,2942,441
bphuong.phann0028,104985,0.59,4168,441
teppilin,104985,0.73,26844,441
foodee_uv9lmr6j4p,70091,0.97,11600,7546
panda1983,70091,0.89,23534,7546
foodee_kfd2k285,70091,0.93,10369,7546
panda1983,70091,0.87,23534,7546
foodee_19a24302,70091,0.89,7302,7546
kimthanh050219,70091,0.93,16552,7546
tranglacyen1983,70091,0.94,29300,7546
foodee_njwuzrru,70091,0.98,10720,7546
nhim.kwon1205,70091,0.79,22579,7546
foodee_19a24302,70091,0.82,7302,7546
foodee_0by0ifzp,70091,0.95,7151,7546
panda1983,70091,0.88,23534,7546
trinhngc917544977,70091,0.94,29811,7546
Binh_An_Tran,70091,0.81,607,7546
nhinguyn4554,70091,0.76,22609,7546
codonlx619,70091,0.93,5196,7546
foodee_og6trtjf,70091,0.87,10835,7546
panda1983,70091,0.87,23534,7546
ngoisaomayman_2605,70091,0.86,21269,7546
panda1983,70091,0.83,23534,7546
ngoisaomayman_2605,70091,0.66,21269,7546
quethaolxag,70091,0.98,25195,7546
foodee_0by0ifzp,70091,0.93,7151,7546
nhtho8158,70091,0.95,22803,7546
bnhthcm,70091,0.9,4000,7546
tngtnh,70091,0.93,28821,7546
minhhoang250995,70091,0.89,19480,7546
nguynminh4961,70091,0.93,22265,7546
bnhthcm,70091,0.97,4000,7546
foodee_dd6e3f51,70091,0.87,9397,7546
panda1983,70091,0.82,23534,7546
hongloan777921,70091,0.93,14477,7546
baophandinh0568,70091,0.78,3458,7546
nhim.kwon1205,70091,0.83,22579,7546
lulu_thanhluan,70091,0.92,18445,7546
foodee_de2989dc,70091,0.83,9407,7546
lyphan109,70091,0.99,18660,7546
lyphan109,70091,0.99,18660,7546
kittyvan19,70091,0.94,16629,7546
foodee_0by0ifzp,70091,0.89,7151,7546
kimthanh050219,70091,0.92,16552,7546
foodee_fmycgpkp,70091,0.97,9808,7546
foodee_xmqw5wz8,70091,0.41,11945,7546
foodee_xmqw5wz8,70091,0.27,11945,7546
stevehuynhlx,70091,0.17,26365,7546
hdtuan93,70091,0.77,13356,7546
apple_wie_denny,70091,0.74,3119,7546
foodee_ygyuvbih,70091,0.84,12029,7546
kimthanhnguyenhuu,70091,0.84,16555,7546
angiang7667,70091,0.87,2685,7546
Vietlinhag,70091,0.86,2294,7546
hdtuan93,708677,0.81,13356,7742
hdtuan93,708677,0.66,13356,7742
foodee_4a91ee88,756213,0.76,7829,8994
nguyendai93kt,756213,0.83,21526,8994
foodee_d0308a81,756213,0.85,9316,8994
to_nhu_tran2000,1013237,0.79,28852,119
phucly,630027,0.16,24328,5652
hdtuan93,232844,0.75,13356,3114
dungquach2608,232844,0.81,6583,3114
01259686000,232844,0.64,38,3114
lisarose1212,232844,0.79,17994,3114
jollyhamstershop,211841,0.69,15700,2616
dangkhoa020313,238556,0.71,5623,3257
p3ngoan.tnt,18715,0.69,23518,1958
p3ngoan.tnt,18715,0.81,23518,1958
nguyentrung359,18715,0.87,22108,1958
jiji6699,57001,0.75,15633,5477
levuluan.net,147369,0.74,17594,1085
01235511671,147369,1.0,29,1085
hunhlinhkhi,147369,0.93,14800,1085
ronswift,257568,0.77,25661,3712
01259686000,289962,0.83,38,4535
cuacon_pocodo_33,289962,0.78,5398,4535
jiji6699,20954,0.81,15633,2480
nhdatvn,20954,0.83,22516,2480
ronswift,257651,0.65,25661,3719
forfunnyday,31073,0.83,12306,4871
lili23042014,257587,0.15,17674,3715
may_nguyen,257587,0.77,19065,3715
havitech,645002,0.88,13313,6046
ronswift,257587,0.74,25661,3715
to_nhu_tran2000,645002,0.88,28852,6046
01259686000,645002,0.6,38,6046
MrCaoDuy,645002,0.9,1465,6046
hipposexy96,645002,0.81,13663,6046
phucly,276243,0.49,24328,4200
thuhang967,276243,0.84,27999,4200
foodee_b7c0c91e,257622,0.92,8988,3717
may_nguyen,257622,0.86,19065,3717
ronswift,257622,0.86,25661,3717
minhanhphanthi221204,192886,0.87,19406,2109
minhanhphanthi221204,192886,0.92,19406,2109
foodee_gkzi4clt,192886,0.87,9920,2109
cuacon_pocodo_33,192886,0.84,5398,2109
ptpt20196,57642,0.8,24946,5485
phatcrouch,233899,0.32,24097,3140
kieutrangnguyen020890,233899,0.76,16400,3140
quen.xiu.9,146144,0.94,25193,1052
thao.trinhmh,57663,0.73,27355,5487
huutrang.huynh,57663,0.48,14948,5487
hovu98,57663,0.93,14649,5487
keobacha2222,57663,0.52,15996,5487
to_nhu_tran2000,779649,0.67,28852,9509
khanhminh1983,257544,0.61,16134,3711
