resId,name_res,address
3904,Bánh Kem Cô Hen,"88/1 Lê Lợi, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
3904,Bánh Kem Cô Hen,"88/1 Lê Lợi, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
3922,Hủ Tiếu Khô Sa Đéc,"Điện Biên Phủ,Tp. Long Xuyên, An Giang"
4704,Pizza Việt - Bánh Tráng Nướng,"224/4 Nguyễn Trãi, P. Mỹ Long,Tp. Long Xuyên, An Giang"
2400,Cháo Lòng Trung Tín,"Quốc Lộ 91,Châu Thành, An Giang"
2355,Phở A. Tý,"Hương Lộ,Chợ Mới, An Giang"
7495,Bún Cá Như Mai,"60 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7495,Bún Cá Như Mai,"60 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7495,Bún Cá Như Mai,"60 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7495,Bún Cá Như Mai,"60 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7495,Bún Cá Như Mai,"60 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
7495,Bún Cá Như Mai,"60 Nguyễn Thái Học, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
6987,Hiếu Miên - Lẩu Mắm,"5D Lê Lai, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
6987,Hiếu Miên - Lẩu Mắm,"5D Lê Lai, P. Mỹ Bình,Tp. Long Xuyên, An Giang"
